x-axis,1,2
second,Volt,Volt
-10.00000E-03,+48.88188E-03,+968.58541E-03
-9.99000E-03,+38.83163E-03,+945.26882E-03
-9.98000E-03,+45.11303E-03,+930.69596E-03
-9.97000E-03,+38.83163E-03,+971.49998E-03
-9.96000E-03,+45.11303E-03,+971.49998E-03
-9.95000E-03,+27.52509E-03,+971.49998E-03
-9.94000E-03,+45.11303E-03,+930.69596E-03
-9.93000E-03,+18.73112E-03,+924.86681E-03
-9.92000E-03,+25.01253E-03,+930.69596E-03
-9.91000E-03,+7.42459E-03,+907.37938E-03
-9.90000E-03,+4.91203E-03,+924.86681E-03
-9.89000E-03,+7.42459E-03,+919.03767E-03
-9.88000E-03,-11.41963E-03,+930.69596E-03
-9.87000E-03,-12.67591E-03,+971.49998E-03
-9.86000E-03,-31.52013E-03,+930.69596E-03
-9.85000E-03,-21.46988E-03,+971.49998E-03
-9.84000E-03,-15.18847E-03,+933.61053E-03
-9.83000E-03,-12.67591E-03,+971.49998E-03
-9.82000E-03,-32.77641E-03,+921.95224E-03
-9.81000E-03,-41.57038E-03,+924.86681E-03
-9.80000E-03,-35.28898E-03,+924.86681E-03
-9.79000E-03,-52.87692E-03,+878.23365E-03
-9.78000E-03,-52.87692E-03,+884.06279E-03
-9.77000E-03,-72.97742E-03,+965.67083E-03
-9.76000E-03,-55.38948E-03,+1.01813314E+00
-9.75000E-03,-61.67089E-03,+971.49998E-03
-9.74000E-03,-71.72114E-03,+930.69596E-03
-9.73000E-03,-72.97742E-03,+954.01254E-03
-9.72000E-03,-72.97742E-03,+924.86681E-03
-9.71000E-03,-93.07792E-03,+924.86681E-03
-9.70000E-03,-72.97742E-03,+924.86681E-03
-9.69000E-03,-81.77139E-03,+945.26882E-03
-9.68000E-03,-95.59048E-03,+884.06279E-03
-9.67000E-03,-105.64073E-03,+907.37938E-03
-9.66000E-03,-130.76636E-03,+924.86681E-03
-9.65000E-03,-121.97239E-03,+971.49998E-03
-9.64000E-03,-133.27892E-03,+930.69596E-03
-9.63000E-03,-133.27892E-03,+988.98742E-03
-9.62000E-03,-133.27892E-03,+968.58541E-03
-9.61000E-03,-133.27892E-03,+945.26882E-03
-9.60000E-03,-133.27892E-03,+924.86681E-03
-9.59000E-03,-133.27892E-03,+892.80651E-03
-9.58000E-03,-150.86686E-03,+971.49998E-03
-9.57000E-03,-162.17340E-03,+945.26882E-03
-9.56000E-03,-153.37943E-03,+968.58541E-03
-9.55000E-03,-153.37943E-03,+945.26882E-03
-9.54000E-03,-155.89199E-03,+924.86681E-03
