x-axis    1    2
second    Volt    Volt
+9.51920000E-03    -40.20100459E-03    -20.10050230E-03
+9.51925000E-03    -40.20100459E-03    -20.10050230E-03
+9.51930000E-03    -57.78894410E-03    -41.45728599E-03
+9.51935000E-03    -46.48241156E-03    -52.76381853E-03
+9.51940000E-03    -60.30150689E-03    -40.20100459E-03
+9.51945000E-03    -42.71356738E-03    -40.20100459E-03
+9.51950000E-03    -57.78894410E-03    -21.35678369E-03
+9.51955000E-03    -40.20100459E-03    -40.20100459E-03
+9.51960000E-03    -40.20100459E-03    -40.20100459E-03
+9.51965000E-03    -56.53266271E-03    -40.20100459E-03
+9.51970000E-03    -40.20100459E-03    -20.10050230E-03
+9.51975000E-03    -40.20100459E-03    -26.38190927E-03
+9.51980000E-03    -51.50753714E-03    -51.50753714E-03
+9.51985000E-03    -42.71356738E-03    -42.71356738E-03
+9.51990000E-03    -41.45728599E-03    -40.20100459E-03
+9.51995000E-03    -52.76381853E-03    -40.20100459E-03
+9.52000000E-03    -51.50753714E-03    -40.20100459E-03
+9.52005000E-03    -42.71356738E-03    -40.20100459E-03
+9.52010000E-03    -60.30150689E-03    -57.78894410E-03
+9.52015000E-03    -52.76381853E-03    -40.20100459E-03
+9.52020000E-03    -40.20100459E-03    -51.50753714E-03
+9.52025000E-03    -56.53266271E-03    -60.30150689E-03
+9.52030000E-03    -60.30150689E-03    -57.78894410E-03
+9.52035000E-03    -52.76381853E-03    -40.20100459E-03
+9.52040000E-03    -40.20100459E-03    -40.20100459E-03
+9.52045000E-03    -74.12060222E-03    -56.53266271E-03
+9.52050000E-03    -41.45728599E-03    -21.35678369E-03
+9.52055000E-03    -60.30150689E-03    -40.20100459E-03
+9.52060000E-03    -47.73869296E-03    -40.20100459E-03
+9.52065000E-03    -56.53266271E-03    -40.20100459E-03
+9.52070000E-03    -60.30150689E-03    -40.20100459E-03
+9.52075000E-03    -60.30150689E-03    -32.66331623E-03
+9.52080000E-03    -60.30150689E-03    -31.40703484E-03
+9.52085000E-03    -60.30150689E-03    -40.20100459E-03
+9.52090000E-03    -57.78894410E-03    -40.20100459E-03
+9.52095000E-03    -32.66331623E-03    -40.20100459E-03
+9.52100000E-03    -31.40703484E-03    -40.20100459E-03
+9.52105000E-03    -56.53266271E-03    -40.20100459E-03
+9.52110000E-03    -60.30150689E-03    -40.20100459E-03
+9.52115000E-03    -60.30150689E-03    -40.20100459E-03
+9.52120000E-03    -60.30150689E-03    -27.63819066E-03
+9.52125000E-03    -60.30150689E-03    -36.43216041E-03
+9.52130000E-03    -57.78894410E-03    -40.20100459E-03
+9.52135000E-03    -40.20100459E-03    -40.20100459E-03
+9.52140000E-03    -51.50753714E-03    -40.20100459E-03
+9.52145000E-03    -76.63316501E-03    -40.20100459E-03
+9.52150000E-03    -61.55778829E-03    -40.20100459E-03
+9.52155000E-03    -72.86432083E-03    -40.20100459E-03
+9.52160000E-03    -47.73869296E-03    -40.20100459E-03
+9.52165000E-03    -74.12060222E-03    -40.20100459E-03
+9.52170000E-03    -77.88944640E-03    -40.20100459E-03
+9.52175000E-03    -52.76381853E-03    -46.48241156E-03
+9.52180000E-03    -40.20100459E-03    -47.73869296E-03
+9.52185000E-03    -56.53266271E-03    -40.20100459E-03
+9.52190000E-03    -60.30150689E-03    -40.20100459E-03
+9.52195000E-03    -60.30150689E-03    -46.48241156E-03
+9.52200000E-03    -60.30150689E-03    -60.30150689E-03
+9.52205000E-03    -60.30150689E-03    -42.71356738E-03
+9.52210000E-03    -60.30150689E-03    -40.20100459E-03
+9.52215000E-03    -60.30150689E-03    -46.48241156E-03
+9.52220000E-03    -60.30150689E-03    -35.17587902E-03
+9.52225000E-03    -42.71356738E-03    -54.02009992E-03
+9.52230000E-03    -60.30150689E-03    -57.78894410E-03
+9.52235000E-03    -60.30150689E-03    -32.66331623E-03
+9.52240000E-03    -60.30150689E-03    -43.96984878E-03
+9.52245000E-03    -60.30150689E-03    -60.30150689E-03
+9.52250000E-03    -61.55778829E-03    -40.20100459E-03
+9.52255000E-03    -65.32663247E-03    -32.66331623E-03
+9.52260000E-03    -51.50753714E-03    -43.96984878E-03
+9.52265000E-03    -42.71356738E-03    -42.71356738E-03
+9.52270000E-03    -60.30150689E-03    -41.45728599E-03
+9.52275000E-03    -52.76381853E-03    -60.30150689E-03
+9.52280000E-03    -40.20100459E-03    -60.30150689E-03
+9.52285000E-03    -40.20100459E-03    -42.71356738E-03
+9.52290000E-03    -40.20100459E-03    -41.45728599E-03
+9.52295000E-03    -40.20100459E-03    -52.76381853E-03
+9.52300000E-03    -40.20100459E-03    -40.20100459E-03
+9.52305000E-03    -56.53266271E-03    -40.20100459E-03
+9.52310000E-03    -23.86934648E-03    -37.68844181E-03
+9.52315000E-03    -60.30150689E-03    -26.38190927E-03
+9.52320000E-03    -47.73869296E-03    -40.20100459E-03
+9.52325000E-03    -40.20100459E-03    -40.20100459E-03
+9.52330000E-03    -40.20100459E-03    -37.68844181E-03
+9.52335000E-03    -40.20100459E-03    -33.91959763E-03
+9.52340000E-03    -51.50753714E-03    -60.30150689E-03
+9.52345000E-03    -42.71356738E-03    -42.71356738E-03
+9.52350000E-03    -40.20100459E-03    -40.20100459E-03
+9.52355000E-03    -40.20100459E-03    -40.20100459E-03
+9.52360000E-03    -40.20100459E-03    -40.20100459E-03
+9.52365000E-03    -40.20100459E-03    -40.20100459E-03
+9.52370000E-03    -61.55778829E-03    -57.78894410E-03
+9.52375000E-03    -65.32663247E-03    -46.48241156E-03
+9.52380000E-03    -51.50753714E-03    -47.73869296E-03
+9.52385000E-03    -42.71356738E-03    -56.53266271E-03
+9.52390000E-03    -40.20100459E-03    -40.20100459E-03
+9.52395000E-03    -40.20100459E-03    -40.20100459E-03
+9.52400000E-03    -51.50753714E-03    -40.20100459E-03
+9.52405000E-03    -42.71356738E-03    -40.20100459E-03
+9.52410000E-03    -60.30150689E-03    -40.20100459E-03
+9.52415000E-03    -52.76381853E-03    -40.20100459E-03
+9.52420000E-03    -40.20100459E-03    -40.20100459E-03
+9.52425000E-03    -40.20100459E-03    -40.20100459E-03
+9.52430000E-03    -57.78894410E-03    -40.20100459E-03
+9.52435000E-03    -40.20100459E-03    -40.20100459E-03
+9.52440000E-03    -40.20100459E-03    -40.20100459E-03
+9.52445000E-03    -40.20100459E-03    -40.20100459E-03
+9.52450000E-03    -57.78894410E-03    -60.30150689E-03
+9.52455000E-03    -40.20100459E-03    -52.76381853E-03
+9.52460000E-03    -51.50753714E-03    -40.20100459E-03
+9.52465000E-03    -60.30150689E-03    -56.53266271E-03
+9.52470000E-03    -41.45728599E-03    -41.45728599E-03
+9.52475000E-03    -60.30150689E-03    -52.76381853E-03
+9.52480000E-03    -35.17587902E-03    -51.50753714E-03
+9.52485000E-03    -54.02009992E-03    -60.30150689E-03
+9.52490000E-03    -41.45728599E-03    -41.45728599E-03
+9.52495000E-03    -60.30150689E-03    -52.76381853E-03
+9.52500000E-03    -47.73869296E-03    -51.50753714E-03
+9.52505000E-03    -40.20100459E-03    -60.30150689E-03
+9.52510000E-03    -41.45728599E-03    -41.45728599E-03
+9.52515000E-03    -52.76381853E-03    -52.76381853E-03
+9.52520000E-03    -51.50753714E-03    -51.50753714E-03
+9.52525000E-03    -42.71356738E-03    -60.30150689E-03
+9.52530000E-03    -40.20100459E-03    -60.30150689E-03
+9.52535000E-03    -40.20100459E-03    -60.30150689E-03
+9.52540000E-03    -40.20100459E-03    -60.30150689E-03
+9.52545000E-03    -40.20100459E-03    -42.71356738E-03
+9.52550000E-03    -40.20100459E-03    -60.30150689E-03
+9.52555000E-03    -40.20100459E-03    -60.30150689E-03
+9.52560000E-03    -40.20100459E-03    -60.30150689E-03
+9.52565000E-03    -40.20100459E-03    -60.30150689E-03
+9.52570000E-03    -57.78894410E-03    -60.30150689E-03
+9.52575000E-03    -40.20100459E-03    -60.30150689E-03
+9.52580000E-03    -40.20100459E-03    -60.30150689E-03
+9.52585000E-03    -40.20100459E-03    -60.30150689E-03
+9.52590000E-03    -40.20100459E-03    -77.88944640E-03
+9.52595000E-03    -40.20100459E-03    -60.30150689E-03
+9.52600000E-03    -40.20100459E-03    -47.73869296E-03
+9.52605000E-03    -40.20100459E-03    -56.53266271E-03
+9.52610000E-03    -41.45728599E-03    -41.45728599E-03
+9.52615000E-03    -52.76381853E-03    -60.30150689E-03
+9.52620000E-03    -40.20100459E-03    -47.73869296E-03
+9.52625000E-03    -40.20100459E-03    -40.20100459E-03
+9.52630000E-03    -23.86934648E-03    -60.30150689E-03
+9.52635000E-03    -52.76381853E-03    -52.76381853E-03
+9.52640000E-03    -40.20100459E-03    -51.50753714E-03
+9.52645000E-03    -40.20100459E-03    -42.71356738E-03
+9.52650000E-03    -21.35678369E-03    -41.45728599E-03
+9.52655000E-03    -40.20100459E-03    -52.76381853E-03
+9.52660000E-03    -40.20100459E-03    -51.50753714E-03
+9.52665000E-03    -56.53266271E-03    -42.71356738E-03
+9.52670000E-03    -41.45728599E-03    -41.45728599E-03
+9.52675000E-03    -52.76381853E-03    -52.76381853E-03
+9.52680000E-03    -40.20100459E-03    -51.50753714E-03
+9.52685000E-03    -40.20100459E-03    -42.71356738E-03
+9.52690000E-03    -40.20100459E-03    -21.35678369E-03
+9.52695000E-03    -46.48241156E-03    -40.20100459E-03
+9.52700000E-03    -60.30150689E-03    -40.20100459E-03
+9.52705000E-03    -42.71356738E-03    -56.53266271E-03
+9.52710000E-03    -41.45728599E-03    -40.20100459E-03
+9.52715000E-03    -52.76381853E-03    -32.66331623E-03
+9.52720000E-03    -40.20100459E-03    -31.40703484E-03
+9.52725000E-03    -40.20100459E-03    -40.20100459E-03
+9.52730000E-03    -57.78894410E-03    -40.20100459E-03
+9.52735000E-03    -46.48241156E-03    -40.20100459E-03
+9.52740000E-03    -47.73869296E-03    -40.20100459E-03
+9.52745000E-03    -40.20100459E-03    -40.20100459E-03
+9.52750000E-03    -40.20100459E-03    -40.20100459E-03
+9.52755000E-03    -40.20100459E-03    -40.20100459E-03
+9.52760000E-03    -40.20100459E-03    -40.20100459E-03
+9.52765000E-03    -40.20100459E-03    -40.20100459E-03
+9.52770000E-03    -60.30150689E-03    -40.20100459E-03
+9.52775000E-03    -60.30150689E-03    -46.48241156E-03
+9.52780000E-03    -47.73869296E-03    -60.30150689E-03
+9.52785000E-03    -22.61306508E-03    -42.71356738E-03
+9.52790000E-03    -60.30150689E-03    -57.78894410E-03
+9.52795000E-03    -52.76381853E-03    -46.48241156E-03
+9.52800000E-03    -40.20100459E-03    -60.30150689E-03
+9.52805000E-03    -56.53266271E-03    -60.30150689E-03
+9.52810000E-03    -40.20100459E-03    -60.30150689E-03
+9.52815000E-03    -46.48241156E-03    -52.76381853E-03
+9.52820000E-03    -71.60803943E-03    -51.50753714E-03
+9.52825000E-03    -45.22613017E-03    -60.30150689E-03
+9.52830000E-03    -41.45728599E-03    -60.30150689E-03
+9.52835000E-03    -52.76381853E-03    -52.76381853E-03
+9.52840000E-03    -51.50753714E-03    -51.50753714E-03
+9.52845000E-03    -60.30150689E-03    -60.30150689E-03
+9.52850000E-03    -60.30150689E-03    -57.78894410E-03
+9.52855000E-03    -52.76381853E-03    -54.02009992E-03
+9.52860000E-03    -51.50753714E-03    -55.27638132E-03
+9.52865000E-03    -60.30150689E-03    -56.53266271E-03
+9.52870000E-03    -41.45728599E-03    -60.30150689E-03
+9.52875000E-03    -60.30150689E-03    -60.30150689E-03
+9.52880000E-03    -60.30150689E-03    -47.73869296E-03
+9.52885000E-03    -42.71356738E-03    -56.53266271E-03
+9.52890000E-03    -60.30150689E-03    -40.20100459E-03
+9.52895000E-03    -60.30150689E-03    -40.20100459E-03
+9.52900000E-03    -60.30150689E-03    -51.50753714E-03
+9.52905000E-03    -42.71356738E-03    -60.30150689E-03
+9.52910000E-03    -57.78894410E-03    -40.20100459E-03
+9.52915000E-03    -40.20100459E-03    -40.20100459E-03
+9.52920000E-03    -51.50753714E-03    -40.20100459E-03
+9.52925000E-03    -42.71356738E-03    -40.20100459E-03
+9.52930000E-03    -57.78894410E-03    -57.78894410E-03
+9.52935000E-03    -46.48241156E-03    -40.20100459E-03
+9.52940000E-03    -47.73869296E-03    -40.20100459E-03
+9.52945000E-03    -56.53266271E-03    -40.20100459E-03
+9.52950000E-03    -57.78894410E-03    -57.78894410E-03
+9.52955000E-03    -46.48241156E-03    -40.20100459E-03
+9.52960000E-03    -60.30150689E-03    -40.20100459E-03
+9.52965000E-03    -60.30150689E-03    -56.53266271E-03
+9.52970000E-03    -40.20100459E-03    -57.78894410E-03
+9.52975000E-03    -46.48241156E-03    -32.66331623E-03
+9.52980000E-03    -71.60803943E-03    -43.96984878E-03
+9.52985000E-03    -80.40200919E-03    -42.71356738E-03
+9.52990000E-03    -57.78894410E-03    -21.35678369E-03
+9.52995000E-03    -46.48241156E-03    -40.20100459E-03
+9.53000000E-03    -60.30150689E-03    -51.50753714E-03
+9.53005000E-03    -42.71356738E-03    -42.71356738E-03
+9.53010000E-03    -60.30150689E-03    -37.68844181E-03
+9.53015000E-03    -52.76381853E-03    -26.38190927E-03
+9.53020000E-03    -51.50753714E-03    -51.50753714E-03
+9.53025000E-03    -42.71356738E-03    -42.71356738E-03
+9.53030000E-03    -57.78894410E-03    -41.45728599E-03
+9.53035000E-03    -46.48241156E-03    -60.30150689E-03
+9.53040000E-03    -47.73869296E-03    -47.73869296E-03
+9.53045000E-03    -40.20100459E-03    -40.20100459E-03
+9.53050000E-03    -40.20100459E-03    -40.20100459E-03
+9.53055000E-03    -46.48241156E-03    -40.20100459E-03
+9.53060000E-03    -60.30150689E-03    -64.07035107E-03
+9.53065000E-03    -42.71356738E-03    -45.22613017E-03
+9.53070000E-03    -57.78894410E-03    -57.78894410E-03
+9.53075000E-03    -46.48241156E-03    -46.48241156E-03
+9.53080000E-03    -47.73869296E-03    -60.30150689E-03
+9.53085000E-03    -56.53266271E-03    -60.30150689E-03
+9.53090000E-03    -41.45728599E-03    -57.78894410E-03
+9.53095000E-03    -60.30150689E-03    -46.48241156E-03
+9.53100000E-03    -60.30150689E-03    -60.30150689E-03
+9.53105000E-03    -42.71356738E-03    -60.30150689E-03
+9.53110000E-03    -40.20100459E-03    -41.45728599E-03
+9.53115000E-03    -40.20100459E-03    -60.30150689E-03
+9.53120000E-03    -51.50753714E-03    -60.30150689E-03
+9.53125000E-03    -42.71356738E-03    -42.71356738E-03
+9.53130000E-03    -40.20100459E-03    -40.20100459E-03
+9.53135000E-03    -40.20100459E-03    -46.48241156E-03
+9.53140000E-03    -40.20100459E-03    -60.30150689E-03
+9.53145000E-03    -56.53266271E-03    -60.30150689E-03
+9.53150000E-03    -41.45728599E-03    -60.30150689E-03
+9.53155000E-03    -52.76381853E-03    -60.30150689E-03
+9.53160000E-03    -40.20100459E-03    -60.30150689E-03
+9.53165000E-03    -22.61306508E-03    -60.30150689E-03
+9.53170000E-03    -40.20100459E-03    -57.78894410E-03
+9.53175000E-03    -40.20100459E-03    -46.48241156E-03
+9.53180000E-03    -51.50753714E-03    -47.73869296E-03
+9.53185000E-03    -60.30150689E-03    -56.53266271E-03
+9.53190000E-03    -41.45728599E-03    -57.78894410E-03
+9.53195000E-03    -60.30150689E-03    -46.48241156E-03
+9.53200000E-03    -47.73869296E-03    -60.30150689E-03
+9.53205000E-03    -40.20100459E-03    -60.30150689E-03
+9.53210000E-03    -40.20100459E-03    -60.30150689E-03
+9.53215000E-03    -40.20100459E-03    -60.30150689E-03
+9.53220000E-03    -51.50753714E-03    -60.30150689E-03
+9.53225000E-03    -42.71356738E-03    -42.71356738E-03
+9.53230000E-03    -41.45728599E-03    -60.30150689E-03
+9.53235000E-03    -60.30150689E-03    -60.30150689E-03
+9.53240000E-03    -47.73869296E-03    -60.30150689E-03
+9.53245000E-03    -40.20100459E-03    -42.71356738E-03
+9.53250000E-03    -57.78894410E-03    -77.88944640E-03
+9.53255000E-03    -40.20100459E-03    -60.30150689E-03
+9.53260000E-03    -40.20100459E-03    -60.30150689E-03
+9.53265000E-03    -40.20100459E-03    -60.30150689E-03
+9.53270000E-03    -57.78894410E-03    -61.55778829E-03
+9.53275000E-03    -40.20100459E-03    -72.86432083E-03
+9.53280000E-03    -40.20100459E-03    -60.30150689E-03
+9.53285000E-03    -40.20100459E-03    -76.63316501E-03
+9.53290000E-03    -41.45728599E-03    -41.45728599E-03
+9.53295000E-03    -52.76381853E-03    -60.30150689E-03
+9.53300000E-03    -40.20100459E-03    -60.30150689E-03
+9.53305000E-03    -40.20100459E-03    -60.30150689E-03
+9.53310000E-03    -40.20100459E-03    -41.45728599E-03
+9.53315000E-03    -40.20100459E-03    -60.30150689E-03
+9.53320000E-03    -40.20100459E-03    -60.30150689E-03
+9.53325000E-03    -40.20100459E-03    -60.30150689E-03
+9.53330000E-03    -40.20100459E-03    -77.88944640E-03
+9.53335000E-03    -40.20100459E-03    -60.30150689E-03
+9.53340000E-03    -27.63819066E-03    -60.30150689E-03
+9.53345000E-03    -36.43216041E-03    -60.30150689E-03
+9.53350000E-03    -40.20100459E-03    -41.45728599E-03
+9.53355000E-03    -40.20100459E-03    -60.30150689E-03
+9.53360000E-03    -27.63819066E-03    -47.73869296E-03
+9.53365000E-03    -36.43216041E-03    -40.20100459E-03
+9.53370000E-03    -40.20100459E-03    -41.45728599E-03
+9.53375000E-03    -40.20100459E-03    -52.76381853E-03
+9.53380000E-03    -40.20100459E-03    -51.50753714E-03
+9.53385000E-03    -40.20100459E-03    -42.71356738E-03
+9.53390000E-03    -40.20100459E-03    -40.20100459E-03
+9.53395000E-03    -32.66331623E-03    -40.20100459E-03
+9.53400000E-03    -31.40703484E-03    -40.20100459E-03
+9.53405000E-03    -22.61306508E-03    -40.20100459E-03
+9.53410000E-03    -37.68844181E-03    -40.20100459E-03
+9.53415000E-03    -26.38190927E-03    -46.48241156E-03
+9.53420000E-03    -27.63819066E-03    -60.30150689E-03
+9.53425000E-03    -36.43216041E-03    -42.71356738E-03
+9.53430000E-03    -57.78894410E-03    -57.78894410E-03
+9.53435000E-03    -46.48241156E-03    -46.48241156E-03
+9.53440000E-03    -47.73869296E-03    -47.73869296E-03
+9.53445000E-03    -56.53266271E-03    -40.20100459E-03
+9.53450000E-03    -57.78894410E-03    -60.30150689E-03
+9.53455000E-03    -40.20100459E-03    -60.30150689E-03
+9.53460000E-03    -27.63819066E-03    -60.30150689E-03
+9.53465000E-03    -36.43216041E-03    -60.30150689E-03
+9.53470000E-03    -21.35678369E-03    -75.37688361E-03
+9.53475000E-03    -46.48241156E-03    -46.48241156E-03
+9.53480000E-03    -35.17587902E-03    -60.30150689E-03
+9.53485000E-03    -20.10050230E-03    -60.30150689E-03
+9.53490000E-03    -40.20100459E-03    -60.30150689E-03
+9.53495000E-03    -40.20100459E-03    -60.30150689E-03
+9.53500000E-03    -40.20100459E-03    -60.30150689E-03
+9.53505000E-03    -40.20100459E-03    -60.30150689E-03
+9.53510000E-03    -57.78894410E-03    -60.30150689E-03
+9.53515000E-03    -46.48241156E-03    -66.58291386E-03
+9.53520000E-03    -47.73869296E-03    -67.83919525E-03
+9.53525000E-03    -22.61306508E-03    -60.30150689E-03
+9.53530000E-03    -41.45728599E-03    -80.40200919E-03
+9.53535000E-03    -52.76381853E-03    -65.32663247E-03
+9.53540000E-03    -27.63819066E-03    -51.50753714E-03
+9.53545000E-03    -54.02009992E-03    -76.63316501E-03
+9.53550000E-03    -37.68844181E-03    -77.88944640E-03
+9.53555000E-03    -26.38190927E-03    -60.30150689E-03
+9.53560000E-03    -51.50753714E-03    -71.60803943E-03
+9.53565000E-03    -25.12562787E-03    -80.40200919E-03
+9.53570000E-03    -41.45728599E-03    -41.45728599E-03
+9.53575000E-03    -52.76381853E-03    -66.58291386E-03
+9.53580000E-03    -40.20100459E-03    -67.83919525E-03
+9.53585000E-03    -40.20100459E-03    -42.71356738E-03
+9.53590000E-03    -40.20100459E-03    -40.20100459E-03
+9.53595000E-03    -32.66331623E-03    -46.48241156E-03
+9.53600000E-03    -31.40703484E-03    -60.30150689E-03
+9.53605000E-03    -40.20100459E-03    -42.71356738E-03
+9.53610000E-03    -40.20100459E-03    -40.20100459E-03
+9.53615000E-03    -40.20100459E-03    -40.20100459E-03
+9.53620000E-03    -40.20100459E-03    -51.50753714E-03
+9.53625000E-03    -56.53266271E-03    -60.30150689E-03
+9.53630000E-03    -40.20100459E-03    -57.78894410E-03
+9.53635000E-03    -40.20100459E-03    -40.20100459E-03
+9.53640000E-03    -40.20100459E-03    -40.20100459E-03
+9.53645000E-03    -22.61306508E-03    -40.20100459E-03
+9.53650000E-03    -40.20100459E-03    -57.78894410E-03
+9.53655000E-03    -40.20100459E-03    -40.20100459E-03
+9.53660000E-03    -51.50753714E-03    -40.20100459E-03
+9.53665000E-03    -42.71356738E-03    -56.53266271E-03
+9.53670000E-03    -40.20100459E-03    -40.20100459E-03
+9.53675000E-03    -40.20100459E-03    -40.20100459E-03
+9.53680000E-03    -40.20100459E-03    -40.20100459E-03
+9.53685000E-03    -40.20100459E-03    -40.20100459E-03
+9.53690000E-03    -40.20100459E-03    -57.78894410E-03
+9.53695000E-03    -46.48241156E-03    -46.48241156E-03
+9.53700000E-03    -35.17587902E-03    -47.73869296E-03
+9.53705000E-03    -36.43216041E-03    -56.53266271E-03
+9.53710000E-03    -40.20100459E-03    -57.78894410E-03
+9.53715000E-03    -40.20100459E-03    -46.48241156E-03
+9.53720000E-03    -40.20100459E-03    -60.30150689E-03
+9.53725000E-03    -22.61306508E-03    -42.71356738E-03
+9.53730000E-03    -20.10050230E-03    -40.20100459E-03
+9.53735000E-03    -33.91959763E-03    -40.20100459E-03
+9.53740000E-03    -35.17587902E-03    -40.20100459E-03
+9.53745000E-03    -36.43216041E-03    -40.20100459E-03
+9.53750000E-03    -37.68844181E-03    -40.20100459E-03
+9.53755000E-03    -20.10050230E-03    -46.48241156E-03
+9.53760000E-03    -20.10050230E-03    -47.73869296E-03
+9.53765000E-03    -36.43216041E-03    -40.20100459E-03
+9.53770000E-03    -40.20100459E-03    -40.20100459E-03
+9.53775000E-03    -40.20100459E-03    -46.48241156E-03
+9.53780000E-03    -40.20100459E-03    -47.73869296E-03
+9.53785000E-03    -40.20100459E-03    -56.53266271E-03
+9.53790000E-03    -40.20100459E-03    -41.45728599E-03
+9.53795000E-03    -40.20100459E-03    -60.30150689E-03
+9.53800000E-03    -40.20100459E-03    -60.30150689E-03
+9.53805000E-03    -22.61306508E-03    -60.30150689E-03
+9.53810000E-03    -37.68844181E-03    -41.45728599E-03
+9.53815000E-03    -20.10050230E-03    -60.30150689E-03
+9.53820000E-03    -31.40703484E-03    -60.30150689E-03
+9.53825000E-03    -40.20100459E-03    -42.71356738E-03
+9.53830000E-03    -21.35678369E-03    -41.45728599E-03
+9.53835000E-03    -40.20100459E-03    -60.30150689E-03
+9.53840000E-03    -51.50753714E-03    -60.30150689E-03
+9.53845000E-03    -42.71356738E-03    -42.71356738E-03
+9.53850000E-03    -40.20100459E-03    -60.30150689E-03
+9.53855000E-03    -40.20100459E-03    -60.30150689E-03
+9.53860000E-03    -40.20100459E-03    -60.30150689E-03
+9.53865000E-03    -40.20100459E-03    -42.71356738E-03
+9.53870000E-03    -40.20100459E-03    -40.20100459E-03
+9.53875000E-03    -40.20100459E-03    -46.48241156E-03
+9.53880000E-03    -40.20100459E-03    -47.73869296E-03
+9.53885000E-03    -56.53266271E-03    -56.53266271E-03
+9.53890000E-03    -21.35678369E-03    -57.78894410E-03
+9.53895000E-03    -40.20100459E-03    -46.48241156E-03
+9.53900000E-03    -40.20100459E-03    -47.73869296E-03
+9.53905000E-03    -40.20100459E-03    -56.53266271E-03
+9.53910000E-03    -37.68844181E-03    -60.30150689E-03
+9.53915000E-03    -26.38190927E-03    -60.30150689E-03
+9.53920000E-03    -40.20100459E-03    -47.73869296E-03
+9.53925000E-03    -22.61306508E-03    -56.53266271E-03
+9.53930000E-03    -40.20100459E-03    -60.30150689E-03
+9.53935000E-03    -40.20100459E-03    -52.76381853E-03
+9.53940000E-03    -40.20100459E-03    -51.50753714E-03
+9.53945000E-03    -56.53266271E-03    -60.30150689E-03
+9.53950000E-03    -37.68844181E-03    -60.30150689E-03
+9.53955000E-03    -26.38190927E-03    -52.76381853E-03
+9.53960000E-03    -40.20100459E-03    -40.20100459E-03
+9.53965000E-03    -5.02512557E-03    -40.20100459E-03
+9.53970000E-03    -37.68844181E-03    -55.27638132E-03
+9.53975000E-03    -20.10050230E-03    -26.38190927E-03
+9.53980000E-03    -20.10050230E-03    -51.50753714E-03
+9.53985000E-03    -36.43216041E-03    -60.30150689E-03
+9.53990000E-03    -21.35678369E-03    -57.78894410E-03
+9.53995000E-03    -40.20100459E-03    -40.20100459E-03
+9.54000000E-03    -27.63819066E-03    -27.63819066E-03
+9.54005000E-03    -20.10050230E-03    -36.43216041E-03
+9.54010000E-03    -17.58793951E-03    -57.78894410E-03
+9.54015000E-03    -6.28140697E-03    -40.20100459E-03
+9.54020000E-03    -20.10050230E-03    -40.20100459E-03
+9.54025000E-03    -2.51256279E-03    -40.20100459E-03
+9.54030000E-03    -21.35678369E-03    -37.68844181E-03
